Symbol,YahooTicker,Name,Sector,UniverseType,StartDate,EndDate,SnapshotDate,RevisionDate,OldId
MSFT,MSFT,Microsoft,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
NKE,NKE,Nike,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
NOV,NOV,National Oilwell Varco,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
NSC,NSC,Norfolk Southern Corp,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
ORCL,ORCL,Oracle Corporation,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
OXY,OXY,Occidental Petroleum Corp.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
PEP,PEP,Pepsico Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
PFE,PFE,Pfizer Inc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
PG,PG,Procter & Gamble Co,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
PM,PM,Phillip Morris International,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
QCOM,QCOM,Qualcomm Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
RTN,RTN,Raytheon Co (NEW),,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
SBUX,SBUX,Starbucks Corporation,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
SLB,SLB,Schlumberger,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
SO,SO,Southern Company,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
SPG,SPG,"Simon Property Group, Inc.",,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
T,T,AT&T Inc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
TGT,TGT,Target Corp.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
TWX,TWX,Time Warner Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
TXN,TXN,Texas Instruments,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
UNH,UNH,UnitedHealth Group Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
UNP,UNP,Union Pacific Corp.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
UPS,UPS,United Parcel Service Inc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
USB,USB,US Bancorp,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
UTX,UTX,United Technologies Corp,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
V,V,Visa Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
VZ,VZ,Verizon Communications Inc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
WBA,WBA,Walgreens Boots Alliance,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
WFC,WFC,Wells Fargo,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
WMT,WMT,Wal-Mart,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
XOM,XOM,Exxon Mobil Corp,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-02-28,2015-03-30,2015-02-28,2015-02-14,647149485
AAPL,AAPL,Apple Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
ABBV,ABBV,AbbVie Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
ABT,ABT,Abbott Laboratories,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
ACN,ACN,Accenture plc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
AIG,AIG,American International Group Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
ALL,ALL,Allstate Corp.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
AMGN,AMGN,Amgen Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
AMZN,AMZN,Amazon.com,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
APA,APA,Apache Corp.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
APC,APC,Anadarko Petroleum Corporation,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
AXP,AXP,American Express Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
BA,BA,Boeing Co.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
BAC,BAC,Bank of America Corp,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
BAX,BAX,Baxter International Inc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
BIIB,BIIB,Biogen Idec,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
BK,BK,Bank of New York,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
BMY,BMY,Bristol-Myers Squibb,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
BRK.B,BRK-B,Berkshire Hathaway,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
C,C,Citigroup Inc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
CAT,CAT,Caterpillar Inc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
CL,CL,Colgate-Palmolive Co.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
CMCSA,CMCSA,Comcast Corporation,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
COF,COF,Capital One Financial Corp.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
COP,COP,ConocoPhillips,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
COST,COST,Costco,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
CSCO,CSCO,Cisco Systems,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
CVS,CVS,CVS Caremark,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
CVX,CVX,Chevron,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
DD,DD,DuPont,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
DIS,DIS,The Walt Disney Company,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
DOW,DOW,Dow Chemical,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
DVN,DVN,Devon Energy,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
EBAY,EBAY,eBay Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
EMC,EMC,EMC Corporation,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
EMR,EMR,Emerson Electric Co.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
EXC,EXC,Exelon,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
F,F,Ford Motor,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
FB,FB,Facebook,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
FCX,FCX,Freeport-McMoran,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
FDX,FDX,FedEx,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
FOXA,FOXA,"Twenty-First Century Fox, Inc",,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
GD,GD,General Dynamics,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
GE,GE,General Electric Co.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
GILD,GILD,Gilead Sciences,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
GM,GM,General Motors,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
GOOG,GOOG,Google Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
GS,GS,Goldman Sachs,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
HAL,HAL,Halliburton,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
HD,HD,Home Depot,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
HON,HON,Honeywell,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
HPQ,HPQ,Hewlett Packard Co,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
IBM,IBM,International Business Machines,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
INTC,INTC,Intel Corporation,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
JNJ,JNJ,Johnson & Johnson Inc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
JPM,JPM,JP Morgan Chase & Co,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
KO,KO,The Coca-Cola Company,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
LLY,LLY,Eli Lilly and Company,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
LMT,LMT,Lockheed-Martin,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
LOW,LOW,Lowe's,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
MA,MA,Mastercard Inc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
MCD,MCD,McDonald's Corp,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
MDLZ,MDLZ,Mondelēz International,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
MDT,MDT,Medtronic Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
MET,MET,Metlife Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
MMM,MMM,3M Company,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
MO,MO,Altria Group,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
MON,MON,Monsanto,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
MRK,MRK,Merck & Co.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
MS,MS,Morgan Stanley,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
MSFT,MSFT,Microsoft,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
NKE,NKE,Nike,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
NOV,NOV,National Oilwell Varco,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
NSC,NSC,Norfolk Southern Corp,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
ORCL,ORCL,Oracle Corporation,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
OXY,OXY,Occidental Petroleum Corp.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
PEP,PEP,Pepsico Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
PFE,PFE,Pfizer Inc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
PG,PG,Procter & Gamble Co,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
PM,PM,Phillip Morris International,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
QCOM,QCOM,Qualcomm Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
RTN,RTN,Raytheon Co (NEW),,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
SBUX,SBUX,Starbucks Corporation,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
SLB,SLB,Schlumberger,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
SO,SO,Southern Company,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
SPG,SPG,"Simon Property Group, Inc.",,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
T,T,AT&T Inc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
TGT,TGT,Target Corp.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
TWX,TWX,Time Warner Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
TXN,TXN,Texas Instruments,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
UNH,UNH,UnitedHealth Group Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
UNP,UNP,Union Pacific Corp.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
UPS,UPS,United Parcel Service Inc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
USB,USB,US Bancorp,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
UTX,UTX,United Technologies Corp,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
V,V,Visa Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
VZ,VZ,Verizon Communications Inc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
WBA,WBA,Walgreens Boots Alliance,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
WFC,WFC,Wells Fargo,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
WMT,WMT,Wal-Mart,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
XOM,XOM,Exxon Mobil Corp,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-03-31,2015-04-29,2015-03-31,2015-03-19,652070593
AAPL,AAPL,Apple Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
ABBV,ABBV,AbbVie Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
ABT,ABT,Abbott Laboratories,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
ACN,ACN,Accenture plc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
AIG,AIG,American International Group Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
ALL,ALL,Allstate Corp.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
AMGN,AMGN,Amgen Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
AMZN,AMZN,Amazon.com,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
APA,APA,Apache Corp.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
APC,APC,Anadarko Petroleum Corporation,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
AXP,AXP,American Express Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
BA,BA,Boeing Co.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
BAC,BAC,Bank of America Corp,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
BAX,BAX,Baxter International Inc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
BIIB,BIIB,Biogen Idec,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
BK,BK,Bank of New York,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
BMY,BMY,Bristol-Myers Squibb,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
BRK.B,BRK-B,Berkshire Hathaway,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
C,C,Citigroup Inc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
CAT,CAT,Caterpillar Inc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
CL,CL,Colgate-Palmolive Co.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
CMCSA,CMCSA,Comcast Corporation,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
COF,COF,Capital One Financial Corp.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
COP,COP,ConocoPhillips,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
COST,COST,Costco,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
CSCO,CSCO,Cisco Systems,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
CVS,CVS,CVS Caremark,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
CVX,CVX,Chevron,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
DD,DD,DuPont,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
DIS,DIS,The Walt Disney Company,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
DOW,DOW,Dow Chemical,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
DVN,DVN,Devon Energy,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
EBAY,EBAY,eBay Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
EMC,EMC,EMC Corporation,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
EMR,EMR,Emerson Electric Co.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
EXC,EXC,Exelon,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
F,F,Ford Motor,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
FB,FB,Facebook,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
FCX,FCX,Freeport-McMoran,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
FDX,FDX,FedEx,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
FOXA,FOXA,"Twenty-First Century Fox, Inc",,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2015-04-30,2015-05-30,2015-04-30,2015-04-19,657208316
