Symbol,YahooTicker,Name,Sector,UniverseType,StartDate,EndDate,SnapshotDate,RevisionDate,OldId
SO,SO,Southern Company,Utilities,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
SPG,SPG,Simon Property Group,Real Estate,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
T,T,AT&T,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
TGT,TGT,Target Corporation,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
TMO,TMO,Thermo Fisher Scientific,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
TMUS,TMUS,T-Mobile US,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
TSLA,TSLA,"Tesla, Inc.",Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
TXN,TXN,Texas Instruments,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
UNH,UNH,UnitedHealth Group,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
UNP,UNP,Union Pacific Corporation,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
UPS,UPS,United Parcel Service,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
USB,USB,U.S. Bancorp,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
V,V,Visa Inc.,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
VZ,VZ,Verizon,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
WFC,WFC,Wells Fargo,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
WMT,WMT,Walmart,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
XOM,XOM,ExxonMobil,Energy,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
AAPL,AAPL,Apple Inc.,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
ABBV,ABBV,AbbVie,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
ABT,ABT,Abbott Laboratories,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
ACN,ACN,Accenture,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
ADBE,ADBE,Adobe Inc.,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
AIG,AIG,American International Group,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
AMD,AMD,Advanced Micro Devices,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
AMGN,AMGN,Amgen,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
AMT,AMT,American Tower,Real Estate,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
AMZN,AMZN,Amazon,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
AVGO,AVGO,Broadcom,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
AXP,AXP,American Express,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
BA,BA,Boeing,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
BAC,BAC,Bank of America,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
BK,BK,BNY Mellon,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
BKNG,BKNG,Booking Holdings,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
BLK,BLK,BlackRock,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
BMY,BMY,Bristol Myers Squibb,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
BRK.B,BRK-B,Berkshire Hathaway (Class B),Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
C,C,Citigroup,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
CAT,CAT,Caterpillar Inc.,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
CHTR,CHTR,Charter Communications,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
CL,CL,Colgate-Palmolive,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
CMCSA,CMCSA,Comcast,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
COF,COF,Capital One,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
COP,COP,ConocoPhillips,Energy,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
COST,COST,Costco,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
CRM,CRM,Salesforce,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
CSCO,CSCO,Cisco,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
CVS,CVS,CVS Health,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
CVX,CVX,Chevron Corporation,Energy,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
DE,DE,Deere & Company,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
DHR,DHR,Danaher Corporation,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
DIS,DIS,Walt Disney Company (The),Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
DUK,DUK,Duke Energy,Utilities,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
EMR,EMR,Emerson Electric,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
FDX,FDX,FedEx,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
GD,GD,General Dynamics,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
GE,GE,GE Aerospace,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
GILD,GILD,Gilead Sciences,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
GM,GM,General Motors,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
GOOG,GOOG,Alphabet Inc. (Class C),Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
GOOGL,GOOGL,Alphabet Inc. (Class A),Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
GS,GS,Goldman Sachs,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
HD,HD,Home Depot,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
HON,HON,Honeywell,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
IBM,IBM,IBM,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
INTC,INTC,Intel,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
INTU,INTU,Intuit,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
ISRG,ISRG,Intuitive Surgical,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
JNJ,JNJ,Johnson & Johnson,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
JPM,JPM,JPMorgan Chase,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
KO,KO,Coca-Cola Company (The),Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
LIN,LIN,Linde plc,Materials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
LLY,LLY,Eli Lilly and Company,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
LMT,LMT,Lockheed Martin,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
LOW,LOW,Lowe's,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
MA,MA,Mastercard,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
MCD,MCD,McDonald's,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
MDLZ,MDLZ,Mondelēz International,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
MDT,MDT,Medtronic,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
MET,MET,MetLife,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
META,META,Meta Platforms,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
MMM,MMM,3M,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
MO,MO,Altria,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
MRK,MRK,Merck & Co.,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
MS,MS,Morgan Stanley,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
MSFT,MSFT,Microsoft,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
NEE,NEE,NextEra Energy,Utilities,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
NFLX,NFLX,"Netflix, Inc.",Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
NKE,NKE,"Nike, Inc.",Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
NOW,NOW,ServiceNow,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
NVDA,NVDA,Nvidia,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
ORCL,ORCL,Oracle Corporation,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
PEP,PEP,PepsiCo,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
PFE,PFE,Pfizer,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
PG,PG,Procter & Gamble,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
PLTR,PLTR,Palantir Technologies,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
PM,PM,Philip Morris International,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
PYPL,PYPL,PayPal,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
QCOM,QCOM,Qualcomm,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
RTX,RTX,RTX Corporation,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
SBUX,SBUX,Starbucks,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
SCHW,SCHW,Charles Schwab Corporation,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
SO,SO,Southern Company,Utilities,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
SPG,SPG,Simon Property Group,Real Estate,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
T,T,AT&T,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
TGT,TGT,Target Corporation,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
TMO,TMO,Thermo Fisher Scientific,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
TMUS,TMUS,T-Mobile US,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
TSLA,TSLA,"Tesla, Inc.",Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
TXN,TXN,Texas Instruments,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
UNH,UNH,UnitedHealth Group,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
UNP,UNP,Union Pacific Corporation,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
UPS,UPS,United Parcel Service,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
USB,USB,U.S. Bancorp,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
V,V,Visa Inc.,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
VZ,VZ,Verizon,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
WFC,WFC,Wells Fargo,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
WMT,WMT,Walmart,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
XOM,XOM,ExxonMobil,Energy,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-06-30,NaT,2025-06-30,2025-06-22,1296805043
