Symbol,Name,Sector,YahooTicker,SnapshotDate,RevisionDate,OldId
TGT,Target Corp.,,TGT,2015-04-30,2015-04-19,657208316
TWX,Time Warner Inc.,,TWX,2015-04-30,2015-04-19,657208316
TXN,Texas Instruments,,TXN,2015-04-30,2015-04-19,657208316
UNH,UnitedHealth Group Inc.,,UNH,2015-04-30,2015-04-19,657208316
UNP,Union Pacific Corp.,,UNP,2015-04-30,2015-04-19,657208316
UPS,United Parcel Service Inc,,UPS,2015-04-30,2015-04-19,657208316
USB,US Bancorp,,USB,2015-04-30,2015-04-19,657208316
UTX,United Technologies Corp,,UTX,2015-04-30,2015-04-19,657208316
V,Visa Inc.,,V,2015-04-30,2015-04-19,657208316
VZ,Verizon Communications Inc,,VZ,2015-04-30,2015-04-19,657208316
WBA,Walgreens Boots Alliance,,WBA,2015-04-30,2015-04-19,657208316
WFC,Wells Fargo,,WFC,2015-04-30,2015-04-19,657208316
WMT,Wal-Mart,,WMT,2015-04-30,2015-04-19,657208316
XOM,Exxon Mobil Corp,,XOM,2015-04-30,2015-04-19,657208316
AAPL,Apple Inc.,,AAPL,2015-05-31,2015-04-19,657208316
ABBV,AbbVie Inc.,,ABBV,2015-05-31,2015-04-19,657208316
ABT,Abbott Laboratories,,ABT,2015-05-31,2015-04-19,657208316
ACN,Accenture plc,,ACN,2015-05-31,2015-04-19,657208316
AIG,American International Group Inc.,,AIG,2015-05-31,2015-04-19,657208316
ALL,Allstate Corp.,,ALL,2015-05-31,2015-04-19,657208316
AMGN,Amgen Inc.,,AMGN,2015-05-31,2015-04-19,657208316
AMZN,Amazon.com,,AMZN,2015-05-31,2015-04-19,657208316
APA,Apache Corp.,,APA,2015-05-31,2015-04-19,657208316
APC,Anadarko Petroleum Corporation,,APC,2015-05-31,2015-04-19,657208316
AXP,American Express Inc.,,AXP,2015-05-31,2015-04-19,657208316
BA,Boeing Co.,,BA,2015-05-31,2015-04-19,657208316
BAC,Bank of America Corp,,BAC,2015-05-31,2015-04-19,657208316
BAX,Baxter International Inc,,BAX,2015-05-31,2015-04-19,657208316
BIIB,Biogen Idec,,BIIB,2015-05-31,2015-04-19,657208316
BK,Bank of New York,,BK,2015-05-31,2015-04-19,657208316
BMY,Bristol-Myers Squibb,,BMY,2015-05-31,2015-04-19,657208316
BRK.B,Berkshire Hathaway,,BRK-B,2015-05-31,2015-04-19,657208316
C,Citigroup Inc,,C,2015-05-31,2015-04-19,657208316
CAT,Caterpillar Inc,,CAT,2015-05-31,2015-04-19,657208316
CL,Colgate-Palmolive Co.,,CL,2015-05-31,2015-04-19,657208316
CMCSA,Comcast Corporation,,CMCSA,2015-05-31,2015-04-19,657208316
COF,Capital One Financial Corp.,,COF,2015-05-31,2015-04-19,657208316
COP,ConocoPhillips,,COP,2015-05-31,2015-04-19,657208316
COST,Costco,,COST,2015-05-31,2015-04-19,657208316
CSCO,Cisco Systems,,CSCO,2015-05-31,2015-04-19,657208316
CVS,CVS Caremark,,CVS,2015-05-31,2015-04-19,657208316
CVX,Chevron,,CVX,2015-05-31,2015-04-19,657208316
DD,DuPont,,DD,2015-05-31,2015-04-19,657208316
DIS,The Walt Disney Company,,DIS,2015-05-31,2015-04-19,657208316
DOW,Dow Chemical,,DOW,2015-05-31,2015-04-19,657208316
DVN,Devon Energy,,DVN,2015-05-31,2015-04-19,657208316
EBAY,eBay Inc.,,EBAY,2015-05-31,2015-04-19,657208316
EMC,EMC Corporation,,EMC,2015-05-31,2015-04-19,657208316
EMR,Emerson Electric Co.,,EMR,2015-05-31,2015-04-19,657208316
EXC,Exelon,,EXC,2015-05-31,2015-04-19,657208316
F,Ford Motor,,F,2015-05-31,2015-04-19,657208316
FB,Facebook,,FB,2015-05-31,2015-04-19,657208316
FCX,Freeport-McMoran,,FCX,2015-05-31,2015-04-19,657208316
FDX,FedEx,,FDX,2015-05-31,2015-04-19,657208316
FOXA,"Twenty-First Century Fox, Inc",,FOXA,2015-05-31,2015-04-19,657208316
GD,General Dynamics,,GD,2015-05-31,2015-04-19,657208316
GE,General Electric Co.,,GE,2015-05-31,2015-04-19,657208316
GILD,Gilead Sciences,,GILD,2015-05-31,2015-04-19,657208316
GM,General Motors,,GM,2015-05-31,2015-04-19,657208316
GOOG,Google Inc.,,GOOG,2015-05-31,2015-04-19,657208316
GS,Goldman Sachs,,GS,2015-05-31,2015-04-19,657208316
HAL,Halliburton,,HAL,2015-05-31,2015-04-19,657208316
HD,Home Depot,,HD,2015-05-31,2015-04-19,657208316
HON,Honeywell,,HON,2015-05-31,2015-04-19,657208316
HPQ,Hewlett Packard Co,,HPQ,2015-05-31,2015-04-19,657208316
IBM,International Business Machines,,IBM,2015-05-31,2015-04-19,657208316
INTC,Intel Corporation,,INTC,2015-05-31,2015-04-19,657208316
JNJ,Johnson & Johnson Inc,,JNJ,2015-05-31,2015-04-19,657208316
JPM,JP Morgan Chase & Co,,JPM,2015-05-31,2015-04-19,657208316
KO,The Coca-Cola Company,,KO,2015-05-31,2015-04-19,657208316
LLY,Eli Lilly and Company,,LLY,2015-05-31,2015-04-19,657208316
LMT,Lockheed-Martin,,LMT,2015-05-31,2015-04-19,657208316
LOW,Lowe's,,LOW,2015-05-31,2015-04-19,657208316
MA,Mastercard Inc,,MA,2015-05-31,2015-04-19,657208316
MCD,McDonald's Corp,,MCD,2015-05-31,2015-04-19,657208316
MDLZ,Mondelēz International,,MDLZ,2015-05-31,2015-04-19,657208316
MDT,Medtronic Inc.,,MDT,2015-05-31,2015-04-19,657208316
MET,Metlife Inc.,,MET,2015-05-31,2015-04-19,657208316
MMM,3M Company,,MMM,2015-05-31,2015-04-19,657208316
MO,Altria Group,,MO,2015-05-31,2015-04-19,657208316
MON,Monsanto,,MON,2015-05-31,2015-04-19,657208316
MRK,Merck & Co.,,MRK,2015-05-31,2015-04-19,657208316
MS,Morgan Stanley,,MS,2015-05-31,2015-04-19,657208316
MSFT,Microsoft,,MSFT,2015-05-31,2015-04-19,657208316
NKE,Nike,,NKE,2015-05-31,2015-04-19,657208316
NOV,National Oilwell Varco,,NOV,2015-05-31,2015-04-19,657208316
NSC,Norfolk Southern Corp,,NSC,2015-05-31,2015-04-19,657208316
ORCL,Oracle Corporation,,ORCL,2015-05-31,2015-04-19,657208316
OXY,Occidental Petroleum Corp.,,OXY,2015-05-31,2015-04-19,657208316
PEP,Pepsico Inc.,,PEP,2015-05-31,2015-04-19,657208316
PFE,Pfizer Inc,,PFE,2015-05-31,2015-04-19,657208316
PG,Procter & Gamble Co,,PG,2015-05-31,2015-04-19,657208316
PM,Phillip Morris International,,PM,2015-05-31,2015-04-19,657208316
QCOM,Qualcomm Inc.,,QCOM,2015-05-31,2015-04-19,657208316
RTN,Raytheon Co (NEW),,RTN,2015-05-31,2015-04-19,657208316
SBUX,Starbucks Corporation,,SBUX,2015-05-31,2015-04-19,657208316
SLB,Schlumberger,,SLB,2015-05-31,2015-04-19,657208316
SO,Southern Company,,SO,2015-05-31,2015-04-19,657208316
SPG,"Simon Property Group, Inc.",,SPG,2015-05-31,2015-04-19,657208316
T,AT&T Inc,,T,2015-05-31,2015-04-19,657208316
TGT,Target Corp.,,TGT,2015-05-31,2015-04-19,657208316
TWX,Time Warner Inc.,,TWX,2015-05-31,2015-04-19,657208316
TXN,Texas Instruments,,TXN,2015-05-31,2015-04-19,657208316
UNH,UnitedHealth Group Inc.,,UNH,2015-05-31,2015-04-19,657208316
UNP,Union Pacific Corp.,,UNP,2015-05-31,2015-04-19,657208316
UPS,United Parcel Service Inc,,UPS,2015-05-31,2015-04-19,657208316
USB,US Bancorp,,USB,2015-05-31,2015-04-19,657208316
UTX,United Technologies Corp,,UTX,2015-05-31,2015-04-19,657208316
V,Visa Inc.,,V,2015-05-31,2015-04-19,657208316
VZ,Verizon Communications Inc,,VZ,2015-05-31,2015-04-19,657208316
WBA,Walgreens Boots Alliance,,WBA,2015-05-31,2015-04-19,657208316
WFC,Wells Fargo,,WFC,2015-05-31,2015-04-19,657208316
WMT,Wal-Mart,,WMT,2015-05-31,2015-04-19,657208316
XOM,Exxon Mobil Corp,,XOM,2015-05-31,2015-04-19,657208316
AAPL,Apple Inc.,,AAPL,2015-06-30,2015-06-11,666413597
ABBV,AbbVie Inc.,,ABBV,2015-06-30,2015-06-11,666413597
ABT,Abbott Laboratories,,ABT,2015-06-30,2015-06-11,666413597
ACN,Accenture plc,,ACN,2015-06-30,2015-06-11,666413597
AIG,American International Group Inc.,,AIG,2015-06-30,2015-06-11,666413597
ALL,Allstate Corp.,,ALL,2015-06-30,2015-06-11,666413597
AMGN,Amgen Inc.,,AMGN,2015-06-30,2015-06-11,666413597
AMZN,Amazon.com,,AMZN,2015-06-30,2015-06-11,666413597
APA,Apache Corp.,,APA,2015-06-30,2015-06-11,666413597
APC,Anadarko Petroleum Corporation,,APC,2015-06-30,2015-06-11,666413597
AXP,American Express Inc.,,AXP,2015-06-30,2015-06-11,666413597
BA,Boeing Co.,,BA,2015-06-30,2015-06-11,666413597
BAC,Bank of America Corp,,BAC,2015-06-30,2015-06-11,666413597
BAX,Baxter International Inc,,BAX,2015-06-30,2015-06-11,666413597
BIIB,Biogen Idec,,BIIB,2015-06-30,2015-06-11,666413597
BK,Bank of New York,,BK,2015-06-30,2015-06-11,666413597
BMY,Bristol-Myers Squibb,,BMY,2015-06-30,2015-06-11,666413597
BRK.B,Berkshire Hathaway,,BRK-B,2015-06-30,2015-06-11,666413597
C,Citigroup Inc,,C,2015-06-30,2015-06-11,666413597
CAT,Caterpillar Inc,,CAT,2015-06-30,2015-06-11,666413597
CL,Colgate-Palmolive Co.,,CL,2015-06-30,2015-06-11,666413597
CMCSA,Comcast Corporation,,CMCSA,2015-06-30,2015-06-11,666413597
COF,Capital One Financial Corp.,,COF,2015-06-30,2015-06-11,666413597
COP,ConocoPhillips,,COP,2015-06-30,2015-06-11,666413597
COST,Costco,,COST,2015-06-30,2015-06-11,666413597
CSCO,Cisco Systems,,CSCO,2015-06-30,2015-06-11,666413597
CVS,CVS Caremark,,CVS,2015-06-30,2015-06-11,666413597
CVX,Chevron,,CVX,2015-06-30,2015-06-11,666413597
DD,DuPont,,DD,2015-06-30,2015-06-11,666413597
DIS,The Walt Disney Company,,DIS,2015-06-30,2015-06-11,666413597
DOW,Dow Chemical,,DOW,2015-06-30,2015-06-11,666413597
DVN,Devon Energy,,DVN,2015-06-30,2015-06-11,666413597
EBAY,eBay Inc.,,EBAY,2015-06-30,2015-06-11,666413597
EMC,EMC Corporation,,EMC,2015-06-30,2015-06-11,666413597
EMR,Emerson Electric Co.,,EMR,2015-06-30,2015-06-11,666413597
EXC,Exelon,,EXC,2015-06-30,2015-06-11,666413597
F,Ford Motor,,F,2015-06-30,2015-06-11,666413597
FB,Facebook,,FB,2015-06-30,2015-06-11,666413597
FCX,Freeport-McMoran,,FCX,2015-06-30,2015-06-11,666413597
FDX,FedEx,,FDX,2015-06-30,2015-06-11,666413597
FOXA,"Twenty-First Century Fox, Inc",,FOXA,2015-06-30,2015-06-11,666413597
GD,General Dynamics,,GD,2015-06-30,2015-06-11,666413597
GE,General Electric Co.,,GE,2015-06-30,2015-06-11,666413597
GILD,Gilead Sciences,,GILD,2015-06-30,2015-06-11,666413597
GM,General Motors,,GM,2015-06-30,2015-06-11,666413597
GOOG,Google Inc.,,GOOG,2015-06-30,2015-06-11,666413597
GS,Goldman Sachs,,GS,2015-06-30,2015-06-11,666413597
HAL,Halliburton,,HAL,2015-06-30,2015-06-11,666413597
HD,Home Depot,,HD,2015-06-30,2015-06-11,666413597
HON,Honeywell,,HON,2015-06-30,2015-06-11,666413597
HPQ,Hewlett Packard Co,,HPQ,2015-06-30,2015-06-11,666413597
IBM,International Business Machines,,IBM,2015-06-30,2015-06-11,666413597
INTC,Intel Corporation,,INTC,2015-06-30,2015-06-11,666413597
JNJ,Johnson & Johnson Inc,,JNJ,2015-06-30,2015-06-11,666413597
JPM,JP Morgan Chase & Co,,JPM,2015-06-30,2015-06-11,666413597
KO,The Coca-Cola Company,,KO,2015-06-30,2015-06-11,666413597
LLY,Eli Lilly and Company,,LLY,2015-06-30,2015-06-11,666413597
LMT,Lockheed-Martin,,LMT,2015-06-30,2015-06-11,666413597
LOW,Lowe's,,LOW,2015-06-30,2015-06-11,666413597
MA,Mastercard Inc,,MA,2015-06-30,2015-06-11,666413597
MCD,McDonald's Corp,,MCD,2015-06-30,2015-06-11,666413597
MDLZ,Mondelēz International,,MDLZ,2015-06-30,2015-06-11,666413597
MDT,Medtronic Inc.,,MDT,2015-06-30,2015-06-11,666413597
MET,Metlife Inc.,,MET,2015-06-30,2015-06-11,666413597
MMM,3M Company,,MMM,2015-06-30,2015-06-11,666413597
MO,Altria Group,,MO,2015-06-30,2015-06-11,666413597
MON,Monsanto,,MON,2015-06-30,2015-06-11,666413597
MRK,Merck & Co.,,MRK,2015-06-30,2015-06-11,666413597
MS,Morgan Stanley,,MS,2015-06-30,2015-06-11,666413597
MSFT,Microsoft,,MSFT,2015-06-30,2015-06-11,666413597
NKE,Nike,,NKE,2015-06-30,2015-06-11,666413597
NOV,National Oilwell Varco,,NOV,2015-06-30,2015-06-11,666413597
NSC,Norfolk Southern Corp,,NSC,2015-06-30,2015-06-11,666413597
ORCL,Oracle Corporation,,ORCL,2015-06-30,2015-06-11,666413597
OXY,Occidental Petroleum Corp.,,OXY,2015-06-30,2015-06-11,666413597
PEP,Pepsico Inc.,,PEP,2015-06-30,2015-06-11,666413597
PFE,Pfizer Inc,,PFE,2015-06-30,2015-06-11,666413597
PG,Procter & Gamble Co,,PG,2015-06-30,2015-06-11,666413597
PM,Phillip Morris International,,PM,2015-06-30,2015-06-11,666413597
QCOM,Qualcomm Inc.,,QCOM,2015-06-30,2015-06-11,666413597
RTN,Raytheon Co (NEW),,RTN,2015-06-30,2015-06-11,666413597
SBUX,Starbucks Corporation,,SBUX,2015-06-30,2015-06-11,666413597
SLB,Schlumberger,,SLB,2015-06-30,2015-06-11,666413597
SO,Southern Company,,SO,2015-06-30,2015-06-11,666413597
SPG,"Simon Property Group, Inc.",,SPG,2015-06-30,2015-06-11,666413597
T,AT&T Inc,,T,2015-06-30,2015-06-11,666413597
TGT,Target Corp.,,TGT,2015-06-30,2015-06-11,666413597
TWX,Time Warner Inc.,,TWX,2015-06-30,2015-06-11,666413597
TXN,Texas Instruments,,TXN,2015-06-30,2015-06-11,666413597
UNH,UnitedHealth Group Inc.,,UNH,2015-06-30,2015-06-11,666413597
UNP,Union Pacific Corp.,,UNP,2015-06-30,2015-06-11,666413597
UPS,United Parcel Service Inc,,UPS,2015-06-30,2015-06-11,666413597
USB,US Bancorp,,USB,2015-06-30,2015-06-11,666413597
UTX,United Technologies Corp,,UTX,2015-06-30,2015-06-11,666413597
V,Visa Inc.,,V,2015-06-30,2015-06-11,666413597
VZ,Verizon Communications Inc,,VZ,2015-06-30,2015-06-11,666413597
WBA,Walgreens Boots Alliance,,WBA,2015-06-30,2015-06-11,666413597
WFC,Wells Fargo,,WFC,2015-06-30,2015-06-11,666413597
WMT,Wal-Mart,,WMT,2015-06-30,2015-06-11,666413597
XOM,Exxon Mobil Corp,,XOM,2015-06-30,2015-06-11,666413597
AAPL,Apple Inc.,,AAPL,2015-07-31,2015-06-11,666413597
ABBV,AbbVie Inc.,,ABBV,2015-07-31,2015-06-11,666413597
ABT,Abbott Laboratories,,ABT,2015-07-31,2015-06-11,666413597
ACN,Accenture plc,,ACN,2015-07-31,2015-06-11,666413597
AIG,American International Group Inc.,,AIG,2015-07-31,2015-06-11,666413597
ALL,Allstate Corp.,,ALL,2015-07-31,2015-06-11,666413597
AMGN,Amgen Inc.,,AMGN,2015-07-31,2015-06-11,666413597
AMZN,Amazon.com,,AMZN,2015-07-31,2015-06-11,666413597
APA,Apache Corp.,,APA,2015-07-31,2015-06-11,666413597
APC,Anadarko Petroleum Corporation,,APC,2015-07-31,2015-06-11,666413597
AXP,American Express Inc.,,AXP,2015-07-31,2015-06-11,666413597
BA,Boeing Co.,,BA,2015-07-31,2015-06-11,666413597
BAC,Bank of America Corp,,BAC,2015-07-31,2015-06-11,666413597
BAX,Baxter International Inc,,BAX,2015-07-31,2015-06-11,666413597
BIIB,Biogen Idec,,BIIB,2015-07-31,2015-06-11,666413597
BK,Bank of New York,,BK,2015-07-31,2015-06-11,666413597
BMY,Bristol-Myers Squibb,,BMY,2015-07-31,2015-06-11,666413597
BRK.B,Berkshire Hathaway,,BRK-B,2015-07-31,2015-06-11,666413597
C,Citigroup Inc,,C,2015-07-31,2015-06-11,666413597
CAT,Caterpillar Inc,,CAT,2015-07-31,2015-06-11,666413597
CL,Colgate-Palmolive Co.,,CL,2015-07-31,2015-06-11,666413597
CMCSA,Comcast Corporation,,CMCSA,2015-07-31,2015-06-11,666413597
COF,Capital One Financial Corp.,,COF,2015-07-31,2015-06-11,666413597
COP,ConocoPhillips,,COP,2015-07-31,2015-06-11,666413597
COST,Costco,,COST,2015-07-31,2015-06-11,666413597
CSCO,Cisco Systems,,CSCO,2015-07-31,2015-06-11,666413597
CVS,CVS Caremark,,CVS,2015-07-31,2015-06-11,666413597
CVX,Chevron,,CVX,2015-07-31,2015-06-11,666413597
DD,DuPont,,DD,2015-07-31,2015-06-11,666413597
DIS,The Walt Disney Company,,DIS,2015-07-31,2015-06-11,666413597
DOW,Dow Chemical,,DOW,2015-07-31,2015-06-11,666413597
DVN,Devon Energy,,DVN,2015-07-31,2015-06-11,666413597
EBAY,eBay Inc.,,EBAY,2015-07-31,2015-06-11,666413597
EMC,EMC Corporation,,EMC,2015-07-31,2015-06-11,666413597
EMR,Emerson Electric Co.,,EMR,2015-07-31,2015-06-11,666413597
EXC,Exelon,,EXC,2015-07-31,2015-06-11,666413597
F,Ford Motor,,F,2015-07-31,2015-06-11,666413597
FB,Facebook,,FB,2015-07-31,2015-06-11,666413597
FCX,Freeport-McMoran,,FCX,2015-07-31,2015-06-11,666413597
FDX,FedEx,,FDX,2015-07-31,2015-06-11,666413597
FOXA,"Twenty-First Century Fox, Inc",,FOXA,2015-07-31,2015-06-11,666413597
GD,General Dynamics,,GD,2015-07-31,2015-06-11,666413597
GE,General Electric Co.,,GE,2015-07-31,2015-06-11,666413597
GILD,Gilead Sciences,,GILD,2015-07-31,2015-06-11,666413597
GM,General Motors,,GM,2015-07-31,2015-06-11,666413597
GOOG,Google Inc.,,GOOG,2015-07-31,2015-06-11,666413597
GS,Goldman Sachs,,GS,2015-07-31,2015-06-11,666413597
HAL,Halliburton,,HAL,2015-07-31,2015-06-11,666413597
HD,Home Depot,,HD,2015-07-31,2015-06-11,666413597
HON,Honeywell,,HON,2015-07-31,2015-06-11,666413597
HPQ,Hewlett Packard Co,,HPQ,2015-07-31,2015-06-11,666413597
IBM,International Business Machines,,IBM,2015-07-31,2015-06-11,666413597
INTC,Intel Corporation,,INTC,2015-07-31,2015-06-11,666413597
JNJ,Johnson & Johnson Inc,,JNJ,2015-07-31,2015-06-11,666413597
JPM,JP Morgan Chase & Co,,JPM,2015-07-31,2015-06-11,666413597
KO,The Coca-Cola Company,,KO,2015-07-31,2015-06-11,666413597
LLY,Eli Lilly and Company,,LLY,2015-07-31,2015-06-11,666413597
LMT,Lockheed-Martin,,LMT,2015-07-31,2015-06-11,666413597
LOW,Lowe's,,LOW,2015-07-31,2015-06-11,666413597
MA,Mastercard Inc,,MA,2015-07-31,2015-06-11,666413597
MCD,McDonald's Corp,,MCD,2015-07-31,2015-06-11,666413597
MDLZ,Mondelēz International,,MDLZ,2015-07-31,2015-06-11,666413597
MDT,Medtronic Inc.,,MDT,2015-07-31,2015-06-11,666413597
MET,Metlife Inc.,,MET,2015-07-31,2015-06-11,666413597
MMM,3M Company,,MMM,2015-07-31,2015-06-11,666413597
MO,Altria Group,,MO,2015-07-31,2015-06-11,666413597
MON,Monsanto,,MON,2015-07-31,2015-06-11,666413597
MRK,Merck & Co.,,MRK,2015-07-31,2015-06-11,666413597
MS,Morgan Stanley,,MS,2015-07-31,2015-06-11,666413597
MSFT,Microsoft,,MSFT,2015-07-31,2015-06-11,666413597
NKE,Nike,,NKE,2015-07-31,2015-06-11,666413597
NOV,National Oilwell Varco,,NOV,2015-07-31,2015-06-11,666413597
NSC,Norfolk Southern Corp,,NSC,2015-07-31,2015-06-11,666413597
ORCL,Oracle Corporation,,ORCL,2015-07-31,2015-06-11,666413597
OXY,Occidental Petroleum Corp.,,OXY,2015-07-31,2015-06-11,666413597
PEP,Pepsico Inc.,,PEP,2015-07-31,2015-06-11,666413597
PFE,Pfizer Inc,,PFE,2015-07-31,2015-06-11,666413597
PG,Procter & Gamble Co,,PG,2015-07-31,2015-06-11,666413597
PM,Phillip Morris International,,PM,2015-07-31,2015-06-11,666413597
QCOM,Qualcomm Inc.,,QCOM,2015-07-31,2015-06-11,666413597
RTN,Raytheon Co (NEW),,RTN,2015-07-31,2015-06-11,666413597
SBUX,Starbucks Corporation,,SBUX,2015-07-31,2015-06-11,666413597
SLB,Schlumberger,,SLB,2015-07-31,2015-06-11,666413597
SO,Southern Company,,SO,2015-07-31,2015-06-11,666413597
SPG,"Simon Property Group, Inc.",,SPG,2015-07-31,2015-06-11,666413597
T,AT&T Inc,,T,2015-07-31,2015-06-11,666413597
TGT,Target Corp.,,TGT,2015-07-31,2015-06-11,666413597
TWX,Time Warner Inc.,,TWX,2015-07-31,2015-06-11,666413597
TXN,Texas Instruments,,TXN,2015-07-31,2015-06-11,666413597
UNH,UnitedHealth Group Inc.,,UNH,2015-07-31,2015-06-11,666413597
UNP,Union Pacific Corp.,,UNP,2015-07-31,2015-06-11,666413597
UPS,United Parcel Service Inc,,UPS,2015-07-31,2015-06-11,666413597
USB,US Bancorp,,USB,2015-07-31,2015-06-11,666413597
UTX,United Technologies Corp,,UTX,2015-07-31,2015-06-11,666413597
V,Visa Inc.,,V,2015-07-31,2015-06-11,666413597
VZ,Verizon Communications Inc,,VZ,2015-07-31,2015-06-11,666413597
WBA,Walgreens Boots Alliance,,WBA,2015-07-31,2015-06-11,666413597
WFC,Wells Fargo,,WFC,2015-07-31,2015-06-11,666413597
WMT,Wal-Mart,,WMT,2015-07-31,2015-06-11,666413597
XOM,Exxon Mobil Corp,,XOM,2015-07-31,2015-06-11,666413597
AAPL,Apple Inc.,,AAPL,2015-08-31,2015-06-11,666413597
ABBV,AbbVie Inc.,,ABBV,2015-08-31,2015-06-11,666413597
ABT,Abbott Laboratories,,ABT,2015-08-31,2015-06-11,666413597
ACN,Accenture plc,,ACN,2015-08-31,2015-06-11,666413597
AIG,American International Group Inc.,,AIG,2015-08-31,2015-06-11,666413597
ALL,Allstate Corp.,,ALL,2015-08-31,2015-06-11,666413597
AMGN,Amgen Inc.,,AMGN,2015-08-31,2015-06-11,666413597
AMZN,Amazon.com,,AMZN,2015-08-31,2015-06-11,666413597
APA,Apache Corp.,,APA,2015-08-31,2015-06-11,666413597
APC,Anadarko Petroleum Corporation,,APC,2015-08-31,2015-06-11,666413597
AXP,American Express Inc.,,AXP,2015-08-31,2015-06-11,666413597
BA,Boeing Co.,,BA,2015-08-31,2015-06-11,666413597
BAC,Bank of America Corp,,BAC,2015-08-31,2015-06-11,666413597
BAX,Baxter International Inc,,BAX,2015-08-31,2015-06-11,666413597
BIIB,Biogen Idec,,BIIB,2015-08-31,2015-06-11,666413597
BK,Bank of New York,,BK,2015-08-31,2015-06-11,666413597
BMY,Bristol-Myers Squibb,,BMY,2015-08-31,2015-06-11,666413597
BRK.B,Berkshire Hathaway,,BRK-B,2015-08-31,2015-06-11,666413597
C,Citigroup Inc,,C,2015-08-31,2015-06-11,666413597
CAT,Caterpillar Inc,,CAT,2015-08-31,2015-06-11,666413597
CL,Colgate-Palmolive Co.,,CL,2015-08-31,2015-06-11,666413597
CMCSA,Comcast Corporation,,CMCSA,2015-08-31,2015-06-11,666413597
COF,Capital One Financial Corp.,,COF,2015-08-31,2015-06-11,666413597
COP,ConocoPhillips,,COP,2015-08-31,2015-06-11,666413597
COST,Costco,,COST,2015-08-31,2015-06-11,666413597
CSCO,Cisco Systems,,CSCO,2015-08-31,2015-06-11,666413597
CVS,CVS Caremark,,CVS,2015-08-31,2015-06-11,666413597
CVX,Chevron,,CVX,2015-08-31,2015-06-11,666413597
DD,DuPont,,DD,2015-08-31,2015-06-11,666413597
DIS,The Walt Disney Company,,DIS,2015-08-31,2015-06-11,666413597
DOW,Dow Chemical,,DOW,2015-08-31,2015-06-11,666413597
DVN,Devon Energy,,DVN,2015-08-31,2015-06-11,666413597
EBAY,eBay Inc.,,EBAY,2015-08-31,2015-06-11,666413597
EMC,EMC Corporation,,EMC,2015-08-31,2015-06-11,666413597
EMR,Emerson Electric Co.,,EMR,2015-08-31,2015-06-11,666413597
EXC,Exelon,,EXC,2015-08-31,2015-06-11,666413597
F,Ford Motor,,F,2015-08-31,2015-06-11,666413597
FB,Facebook,,FB,2015-08-31,2015-06-11,666413597
FCX,Freeport-McMoran,,FCX,2015-08-31,2015-06-11,666413597
FDX,FedEx,,FDX,2015-08-31,2015-06-11,666413597
FOXA,"Twenty-First Century Fox, Inc",,FOXA,2015-08-31,2015-06-11,666413597
GD,General Dynamics,,GD,2015-08-31,2015-06-11,666413597
GE,General Electric Co.,,GE,2015-08-31,2015-06-11,666413597
GILD,Gilead Sciences,,GILD,2015-08-31,2015-06-11,666413597
GM,General Motors,,GM,2015-08-31,2015-06-11,666413597
GOOG,Google Inc.,,GOOG,2015-08-31,2015-06-11,666413597
GS,Goldman Sachs,,GS,2015-08-31,2015-06-11,666413597
HAL,Halliburton,,HAL,2015-08-31,2015-06-11,666413597
HD,Home Depot,,HD,2015-08-31,2015-06-11,666413597
HON,Honeywell,,HON,2015-08-31,2015-06-11,666413597
HPQ,Hewlett Packard Co,,HPQ,2015-08-31,2015-06-11,666413597
IBM,International Business Machines,,IBM,2015-08-31,2015-06-11,666413597
INTC,Intel Corporation,,INTC,2015-08-31,2015-06-11,666413597
JNJ,Johnson & Johnson Inc,,JNJ,2015-08-31,2015-06-11,666413597
JPM,JP Morgan Chase & Co,,JPM,2015-08-31,2015-06-11,666413597
KO,The Coca-Cola Company,,KO,2015-08-31,2015-06-11,666413597
LLY,Eli Lilly and Company,,LLY,2015-08-31,2015-06-11,666413597
LMT,Lockheed-Martin,,LMT,2015-08-31,2015-06-11,666413597
LOW,Lowe's,,LOW,2015-08-31,2015-06-11,666413597
MA,Mastercard Inc,,MA,2015-08-31,2015-06-11,666413597
MCD,McDonald's Corp,,MCD,2015-08-31,2015-06-11,666413597
MDLZ,Mondelēz International,,MDLZ,2015-08-31,2015-06-11,666413597
MDT,Medtronic Inc.,,MDT,2015-08-31,2015-06-11,666413597
MET,Metlife Inc.,,MET,2015-08-31,2015-06-11,666413597
MMM,3M Company,,MMM,2015-08-31,2015-06-11,666413597
MO,Altria Group,,MO,2015-08-31,2015-06-11,666413597
MON,Monsanto,,MON,2015-08-31,2015-06-11,666413597
MRK,Merck & Co.,,MRK,2015-08-31,2015-06-11,666413597
MS,Morgan Stanley,,MS,2015-08-31,2015-06-11,666413597
MSFT,Microsoft,,MSFT,2015-08-31,2015-06-11,666413597
NKE,Nike,,NKE,2015-08-31,2015-06-11,666413597
NOV,National Oilwell Varco,,NOV,2015-08-31,2015-06-11,666413597
NSC,Norfolk Southern Corp,,NSC,2015-08-31,2015-06-11,666413597
ORCL,Oracle Corporation,,ORCL,2015-08-31,2015-06-11,666413597
OXY,Occidental Petroleum Corp.,,OXY,2015-08-31,2015-06-11,666413597
PEP,Pepsico Inc.,,PEP,2015-08-31,2015-06-11,666413597
PFE,Pfizer Inc,,PFE,2015-08-31,2015-06-11,666413597
